"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2021-04-01 ~ 2021-04-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"28995","울산광역시 동구 서부동","257-4","0257","0004","현대패밀리서부","49.8500","202104","15","8,500","-","1","-","-","1992","방어진순환도로 995","-","-","-","-"
"28996","경기도 군포시 부곡동","1086","1086","0000","의왕역센트럴파크","84.9100","202104","15","54,800","-","5","-","-","2010","송부로 222","-","-","-","-"
"28997","경기도 용인시 기흥구 보라동","570","0570","0000","현대모닝사이드","116.9760","202104","15","47,000","-","5","-","-","2004","사은로126번길 46","-","-","-","-"
"28998","경기도 용인시 기흥구 보라동","564","0564","0000","보라마을현대모닝사이드","116.6164","202104","15","56,300","-","16","-","-","2003","용구대로 1842","-","-","-","-"
"28999","대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.1730","202104","15","44,000","-","6","-","-","1994","엑스포로 448","-","-","-","-"
"29000","울산광역시 동구 전하동","778","0778","0000","전하KCC스위첸","77.9798","202104","15","47,500","-","19","-","-","2020","바드래1길 46","-","-","-","-"
"29001","경기도 부천시 원미구 중동","1178","1178","0000","미리내마을(롯데1)","33.5400","202104","15","21,500","-","13","-","-","1993","소향로 206","-","-","-","-"
"29002","경기도 평택시 죽백동","737","0737","0000","평택소사벌호반베르디움","84.2227","202104","15","51,800","-","7","-","-","2018","비전3로 116","-","-","-","-"
"29003","경기도 고양시 일산서구 탄현동","1476","1476","0000","탄현마을(동성)","101.8500","202104","15","41,000","-","9","-","-","1994","일현로 128","-","-","-","-"
"29004","경기도 고양시 일산서구 탄현동","1476","1476","0000","탄현마을(동성)","101.8500","202104","15","39,500","-","13","-","-","1994","일현로 128","-","-","-","-"
"29005","경기도 고양시 일산서구 탄현동","1479","1479","0000","탄현마을(현대)","68.0400","202104","15","28,000","-","9","-","-","1994","현중로 64","-","-","-","-"
"29006","경기도 고양시 일산서구 탄현동","1579","1579","0000","탄현마을서광","75.8400","202104","15","39,000","-","17","-","-","2000","산현로17번길 12","-","-","-","-"
"29007","경기도 오산시 궐동","616-1","0616","0001","세교우남퍼스트빌","84.9834","202104","15","30,000","-","18","-","-","2004","궐리사로29번길 13","-","-","-","-"
"29008","경기도 부천시 원미구 심곡동","391-4","0391","0004","대준블루온","19.5700","202104","15","10,000","-","7","-","-","2014","신흥로26번길 36","-","-","-","-"
"29009","경기도 광주시 문형동","600","0600","0000","오포문형양우내안애","84.9961","202104","15","43,000","-","12","-","-","2018","수렁개들길32번길 50","20210525","-","-","-"
"29010","경기도 광주시 문형동","600","0600","0000","오포문형양우내안애","84.8840","202104","15","43,000","-","13","-","-","2018","수렁개들길32번길 50","-","-","-","-"
"29011","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","41.3000","202104","15","31,800","-","11","-","-","1992","창룡대로 194","-","-","-","-"
"29012","충청북도 청주시 서원구 분평동","1249","1249","0000","현대대우8단지","99.3300","202104","15","27,000","-","20","-","-","1999","월평로 28","-","-","-","-"
"29013","충청북도 청주시 서원구 분평동","1366","1366","0000","분평주공6","84.3400","202104","15","18,400","-","4","-","-","1999","1순환로1137번길 19","-","-","-","-"
"29014","충청북도 청주시 서원구 분평동","1386","1386","0000","분평주공7","84.9000","202104","15","19,000","-","15","-","-","1997","분평로 18","-","-","-","-"
"29015","경기도 양주시 백석읍 가업리","99-1","0099","0001","세아청솔3차","59.6700","202104","15","10,200","-","15","-","-","2001","꿈나무로 298","-","-","-","-"
"29016","경기도 군포시 당정동","1025-1","1025","0001","대우푸르지오","84.9695","202104","15","50,000","-","18","-","-","2004","당정역로 9","-","-","-","-"
"29017","경기도 평택시 장안동","619","0619","0000","평택장안마을코오롱하늘채","84.9448","202104","15","32,000","-","15","-","-","2013","추담로 58-78","-","-","-","-"
"29018","경기도 안산시 상록구 성포동","584","0584","0000","주공10","75.5100","202104","15","43,500","-","9","-","-","1987","화랑로 527","-","-","-","-"
"29019","충청북도 청주시 상당구 용담동","425","0425","0000","가좌마을부영","59.9870","202104","15","13,600","-","2","-","-","2003","호미로 329","-","-","-","-"
"29020","충청북도 청주시 상당구 용담동","425","0425","0000","가좌마을부영","59.9870","202104","15","15,300","-","4","-","-","2003","호미로 329","-","-","-","-"
"29021","세종특별자치시  고운동","1705","1705","0000","가락마을5단지(유승한내들)","59.9013","202104","15","52,000","-","15","-","-","2015","마음안로 34","-","-","-","-"
"29022","경기도 군포시 당정동","998-2","0998","0002","당정동동도센트리움","30.0270","202104","15","20,000","-","4","-","-","2014","고산로185번길 36","-","-","-","-"
"29023","세종특별자치시  고운동","1396","1396","0000","가락마을 20단지(호반베르디움5차)","84.9895","202104","15","64,000","-","22","-","-","2015","만남로 190","-","-","-","-"
"29024","울산광역시 남구 야음동","789-9","0789","0009","동부1","104.2300","202104","15","44,000","-","7","-","-","1995","야음로 21","-","-","-","-"
"29025","세종특별자치시  고운동","1395","1395","0000","가락마을16단지(에듀그린)","59.8399","202104","15","48,000","-","4","-","-","2015","만남로 187","-","-","-","-"
"29026","경기도 성남시 분당구 운중동","918","0918","0000","산운마을13단지(태영)","115.5200","202104","15","120,000","-","27","-","-","2010","판교원로82번길 30","-","-","-","-"
"29027","경기도 성남시 분당구 운중동","918","0918","0000","산운마을13단지(태영)","115.1100","202104","15","149,000","-","3","-","-","2010","판교원로82번길 30","-","-","-","-"
"29028","경기도 화성시 병점구 기산동","468","0468","0000","행복마을 참누리 에듀파크(114동-120동)","84.9140","202104","15","35,000","-","4","-","-","2006","동탄지성로 294","-","-","-","-"
"29029","경기도 평택시 고덕동","1904-2","1904","0002","고덕국제신도시파라곤","84.9981","202104","15","78,000","-","13","-","-","2019","고덕국제대로 180","-","-","-","-"
"29030","울산광역시 울주군 언양읍 동부리","375-5","0375","0005","유림빌라","84.7200","202104","15","13,300","-","2","-","-","2001","북문6길 5-8","-","-","-","-"
"29031","울산광역시 북구 산하동","977-1","0977","0001","블루마시티효성해링턴플레이스2단지","74.4500","202104","15","33,950","-","25","-","-","2017","강동산하5로 25","-","-","-","-"
"29032","울산광역시 울주군 온양읍 남창리","155-1","0155","0001","이채리움","71.6211","202104","15","18,000","-","5","-","-","2016","남창2길 29","-","-","-","-"
"29033","강원특별자치도 평창군 대관령면 수하리","500","0500","0000","동계올림픽선수촌아파트","59.9690","202104","15","23,000","-","2","-","-","2018","올림픽로 389","-","-","-","-"
"29034","전북특별자치도 전주시 덕진구 송천동2가","1221","1221","0000","송천시영","49.9400","202104","15","6,500","-","13","-","-","1994","와룡로 100","-","-","-","-"
"29035","전북특별자치도 익산시 부송동","231-26","0231","0026","동아(2)","59.9800","202104","15","12,300","-","15","-","-","1997","무왕로26길 33","20210521","-","-","-"
"29036","전북특별자치도 남원시 도통동","163","0163","0000","우성","59.6900","202104","15","11,100","-","4","-","-","1995","용성로 221-42","-","-","-","-"
"29037","전북특별자치도 익산시 마동","165","0165","0000","마동1단지","35.6300","202104","15","5,500","-","1","-","-","1981","고봉로 144","-","-","-","-"
"29038","전북특별자치도 익산시 마동","165","0165","0000","마동1단지","35.7600","202104","15","5,500","-","1","-","-","1980","고봉로 144","20210423","-","-","-"
"29039","전북특별자치도 군산시 미장동","542","0542","0000","군산미장아이파크","59.9994","202104","15","24,500","-","8","-","-","2015","미장남로 10","-","-","-","-"
"29040","전북특별자치도 군산시 미장동","53-1","0053","0001","현대파인빌","84.9920","202104","15","16,700","-","5","-","-","2004","문화로 208-8","-","-","-","-"
"29041","강원특별자치도 평창군 대관령면 횡계리","283","0283","0000","알펜로제","54.8571","202104","15","14,400","-","10","-","-","2007","대관령로 187","20210501","-","-","-"
"29042","전북특별자치도 군산시 서흥남동","812","0812","0000","고려타운1차아파트","59.7300","202104","15","3,000","-","5","-","-","1992","서흥2길 56","-","-","-","-"
"29043","전북특별자치도 군산시 나운동","1255-8","1255","0008","현대1차","72.1500","202104","15","7,600","-","4","-","-","1990","현충로 33","-","-","-","-"
"29044","전북특별자치도 군산시 나운동","489","0489","0000","금호타운1차","84.7900","202104","15","10,800","-","13","-","-","1992","수송로 49","-","-","-","-"
"29045","전북특별자치도 군산시 나운동","733-1","0733","0001","동신진주","59.8400","202104","15","5,100","-","15","-","-","1995","상신6길 2","-","-","-","-"
"29046","전북특별자치도 군산시 소룡동","1323-13","1323","0013","동아","84.8900","202104","15","9,950","-","13","-","-","1990","동아로 160","-","-","-","-"
"29047","강원특별자치도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","59.6800","202104","15","11,400","-","10","-","-","1998","남천마루2길 6","-","-","-","-"
"29048","전북특별자치도 정읍시 수성동","918-4","0918","0004","제일타운","59.8000","202104","15","8,500","-","1","-","-","1995","수성3로 26","-","-","-","-"
"29049","전북특별자치도 남원시 도통동","107-8","0107","0008","도통주공","39.6900","202104","15","4,200","-","5","-","-","1989","용성로 227","-","-","-","-"
"29050","전북특별자치도 익산시 영등동","682","0682","0000","동신","49.8600","202104","15","6,300","-","2","-","-","1992","약촌로 228","-","-","-","-"
"29051","전북특별자치도 익산시 모현동1가","335-2","0335","0002","모현6차현대아파트","84.9600","202104","15","20,500","-","15","-","-","1998","선화로 100-12","-","-","-","-"
"29052","전북특별자치도 익산시 모현동1가","677-2","0677","0002","현대(3)","59.8000","202104","15","14,800","-","2","-","-","1996","배산로 91-9","-","-","-","-"
"29053","강원특별자치도 영월군 영월읍 덕포리","505-11","0505","0011","금용","73.5800","202104","15","7,900","-","7","-","-","1994","중리1길 108","-","-","-","-"
"29054","전북특별자치도 전주시 덕진구 송천동1가","873","0873","0000","벽산e-리버파크","84.9879","202104","15","29,500","-","10","-","-","2013","송천3길 55","-","-","-","-"
"29055","전북특별자치도 전주시 덕진구 송천동1가","117","0117","0000","송천동우림","84.8550","202104","15","16,100","-","4","-","-","1996","솔내9길 7","-","-","-","-"
"29056","전북특별자치도 전주시 덕진구 송천동1가","117","0117","0000","송천동우림","84.8550","202104","15","15,000","-","12","-","-","1996","솔내9길 7","-","-","-","-"
"29057","전북특별자치도 전주시 덕진구 송천동1가","108","0108","0000","광진한솔","59.9700","202104","15","8,500","-","3","-","-","1994","솔내8길 25","-","-","-","-"
"29058","전북특별자치도 전주시 완산구 효자동3가","1523-3","1523","0003","우미","84.8559","202104","15","43,500","-","9","-","-","2007","유연로 219","-","-","-","-"
"29059","전북특별자치도 익산시 모현동1가","19","0019","0000","우림모현한솔","59.9700","202104","15","11,800","-","6","-","-","1995","동서로 146-8","-","-","-","-"
"29060","전북특별자치도 김제시 만경읍 몽산리","79-4","0079","0004","만경영광아파트","49.8000","202104","15","2,300","-","2","-","-","2000","만경로 870-12","-","-","-","-"
"29061","전북특별자치도 정읍시 상동","65-1","0065","0001","엘드수목토","84.5874","202104","15","26,200","-","6","-","-","2007","학산로 89-25","-","-","-","-"
"29062","전북특별자치도 전주시 완산구 중화산동1가","221-1","0221","0001","남양서원","59.9400","202104","15","7,200","-","4","-","-","1993","선너머4길 25","-","-","-","-"
"29063","전북특별자치도 전주시 덕진구 인후동1가","802-1","0802","0001","진버들마을부영(1차)","49.8300","202104","15","7,700","-","3","-","-","1999","진버들3길 10","-","-","-","-"
"29064","전북특별자치도 전주시 완산구 효자동2가","1363","1363","0000","전주효천우미린더퍼스트","84.9886","202104","15","51,000","-","20","-","-","2019","효천중앙로 11","-","-","-","-"
"29065","전북특별자치도 익산시 영등동","530-1","0530","0001","영등1","59.3000","202104","15","13,800","-","5","-","-","1984","동서로 300","-","-","-","-"
"29066","전북특별자치도 전주시 완산구 효자동2가","221-1","0221","0001","남양무궁화","59.9900","202104","15","10,525","-","3","-","-","1987","쑥고개로 398-11","-","-","-","-"
"29067","전북특별자치도 익산시 영등동","255-6","0255","0006","영등2","39.6300","202104","15","6,200","-","2","-","-","1988","동서로 326-9","-","-","-","-"
"29068","전북특별자치도 전주시 완산구 효자동1가","652","0652","0000","상산타운","84.7800","202104","15","16,500","-","5","-","-","1994","거마평로 125","-","-","-","-"
"29069","전북특별자치도 전주시 완산구 삼천동1가","585-3","0585","0003","세경","55.2600","202104","15","13,200","-","1","-","-","1986","성지산로 30","-","-","-","-"
